tu	raw	cumulative_raw	fastintern_wire	fastintern_cum_wire	grz2_cum_wire	grz2_group	grz2_group_closes	fastintern_ratio	grz2_ratio	grz2_fine_cum_wire	p29_wire	p29_cum_wire	p29_ratio	p29_b_root	p29_b_need	p29_b_fill
771	4201275	2407991106	146206	148721837	41576184	9	0	16.19	57.92	42270393	6880	45277394	53.18	6037	55	761
772	668387	2408659493	26354	148748191	41576184	9	0	16.19	57.93	42270393	739	45278133	53.20	34	31	647
773	3462004	2412121497	162294	148910485	41576184	9	0	16.20	58.02	42270393	26682	45304815	53.24	1483	235	24937
774	2576702	2414698199	96013	149006498	41576184	9	0	16.21	58.08	42270393	6394	45311209	53.29	3806	70	2491
775	2039143	2416737342	88419	149094917	41576184	9	0	16.21	58.13	42306485	7288	45318497	53.33	2490	112	4659
776	2856613	2419593955	114360	149209277	41576184	9	0	16.22	58.20	42306485	11424	45329921	53.38	413	130	10854
777	2790581	2422384536	129744	149339021	41576184	9	0	16.22	58.26	42306485	14082	45344003	53.42	5728	83	8244
778	1875035	2424259571	83882	149422903	41576184	9	0	16.22	58.31	42306485	4415	45348418	53.46	2277	46	2065
779	3465196	2427724767	111134	149534037	41576184	9	0	16.24	58.39	42306485	3478	45351896	53.53	422	55	2974
780	3546641	2431271408	113464	149647501	41576184	9	0	16.25	58.48	42306485	6874	45358770	53.60	4450	43	2354
781	4083423	2435354831	136251	149783752	41576184	9	0	16.26	58.58	42306485	10302	45369072	53.68	269	77	9929
782	4008674	2439363505	131077	149914829	41576184	9	0	16.27	58.67	42306485	5818	45374890	53.76	175	73	5543
783	2887751	2442251256	98443	150013272	41576184	9	0	16.28	58.74	42341104	6530	45381420	53.82	4355	31	2117
784	2681657	2444932913	120908	150134180	41576184	9	0	16.28	58.81	42341104	4648	45386068	53.87	1349	98	3174
785	2684927	2447617840	118865	150253045	41576184	9	0	16.29	58.87	42341104	4000	45390068	53.92	2620	67	1286
786	3209004	2450826844	137897	150390942	41576184	9	0	16.30	58.95	42341104	12332	45402400	53.98	6137	84	6084
787	2676294	2453503138	119151	150510093	41576184	9	0	16.30	59.01	42341104	6902	45409302	54.03	5717	43	1115
788	3104025	2456607163	131256	150641349	41576184	9	0	16.31	59.09	42341104	7414	45416716	54.09	4055	76	3256
789	4385462	2460992625	149916	150791265	41576184	9	0	16.32	59.19	42341104	7585	45424301	54.18	6405	70	1083
790	3350526	2464343151	117129	150908394	41576184	9	0	16.33	59.27	42341104	7160	45431461	54.24	91	70	6972
791	2228091	2466571242	119387	151027781	41576184	9	0	16.33	59.33	42379921	28662	45460123	54.26	113	96	28426
792	2092685	2468663927	86173	151113954	41576184	9	0	16.34	59.38	42379921	5920	45466043	54.30	4090	28	1775
793	2481308	2471145235	98895	151212849	41576184	9	0	16.34	59.44	42379921	3481	45469524	54.35	108	52	3294
794	2480326	2473625561	99364	151312213	41576184	9	0	16.35	59.50	42379921	4231	45473755	54.40	71	52	4081
795	3267491	2476893052	111043	151423256	41576184	9	0	16.36	59.57	42379921	1576	45475331	54.47	816	55	678
796	3536890	2480429942	121629	151544885	41576184	9	0	16.37	59.66	42379921	13011	45488342	54.53	4401	74	8509
797	3632947	2484062889	120409	151665294	41576184	9	0	16.38	59.75	42379921	8949	45497291	54.60	4433	55	4434
798	3622389	2487685278	123155	151788449	41576184	9	0	16.39	59.83	42379921	4509	45501800	54.67	79	52	4351
799	3671241	2491356519	124731	151913180	41576184	9	0	16.40	59.92	42404046	4875	45506675	54.75	84	55	4709
800	3491215	2494847734	116902	152030082	41576184	9	0	16.41	60.01	42404046	2805	45509480	54.82	197	58	2523
801	2915439	2497763173	97813	152127895	41576184	9	0	16.42	60.08	42404046	740	45510220	54.88	39	31	643
802	3532744	2501295917	121104	152248999	41576184	9	0	16.43	60.16	42404046	4802	45515022	54.96	90	55	4630
803	4013682	2505309599	133674	152382673	41576184	9	0	16.44	60.26	42404046	13576	45528598	55.03	4981	101	8467
804	3333435	2508643034	107848	152490521	41576184	9	0	16.45	60.34	42404046	7245	45535843	55.09	4410	40	2768
805	3368501	2512011535	114019	152604540	41576184	9	0	16.46	60.42	42404046	9809	45545652	55.15	4912	46	4824
806	3004585	2515016120	100392	152704932	41576184	9	0	16.47	60.49	42404046	4897	45550549	55.21	4091	55	724
807	3073114	2518089234	108629	152813561	41576184	9	0	16.48	60.57	42432624	6569	45557118	55.27	4591	46	1905
808	2075299	2520164533	89645	152903206	41576184	9	0	16.48	60.62	42432624	5688	45562806	55.31	84	71	5506
809	2068338	2522232871	83792	152986998	41576184	9	0	16.49	60.67	42432624	537	45563343	55.36	131	37	342
810	2063351	2524296222	86551	153073549	41576184	9	0	16.49	60.71	42432624	3535	45566878	55.40	48	43	3417
811	2138969	2526435191	92631	153166180	41576184	9	0	16.49	60.77	42432624	13408	45580286	55.43	4116	67	9198
812	2064108	2528499299	84647	153250827	41576184	9	0	16.50	60.82	42432624	1618	45581904	55.47	39	31	1521
813	2071381	2530570680	86041	153336868	41576184	9	0	16.50	60.87	42432624	614	45582518	55.52	39	31	517
814	2463034	2533033714	190196	153527064	41576184	9	0	16.50	60.93	42432624	71044	45653562	55.48	345	354	70318
815	2119021	2535152735	87195	153614259	41576184	9	0	16.50	60.98	42488265	3552	45657114	55.53	73	34	3418
816	2702191	2537854926	127376	153741635	41576184	9	0	16.51	61.04	42488265	21604	45678718	55.56	437	76	21064
817	3019439	2540874365	106205	153847840	41576184	9	0	16.52	61.11	42488265	3813	45682531	55.62	98	67	3621
818	4114088	2544988453	143267	153991107	41576184	9	0	16.53	61.21	42488265	18871	45701402	55.69	4617	141	14086
819	3114934	2548103387	106997	154098104	41576184	9	0	16.54	61.29	42488265	7633	45709035	55.75	4484	46	3076
820	3232384	2551335771	107329	154205433	41576184	9	0	16.55	61.37	42488265	2911	45711946	55.81	192	46	2646
821	3733677	2555069448	117374	154322807	41576184	9	0	16.56	61.46	42488265	3671	45715617	55.89	817	55	2772
822	4633419	2559702867	147548	154470355	41576184	9	0	16.57	61.57	42488265	16170	45731787	55.97	5091	107	10945
823	3953435	2563656302	131151	154601506	41576184	9	0	16.58	61.66	42524774	4809	45736596	56.05	808	43	3931
824	2960325	2566616627	100259	154701765	41576184	9	0	16.59	61.73	42524774	1685	45738281	56.12	56	40	1562
825	3524571	2570141198	118841	154820606	41576184	9	0	16.60	61.82	42524774	1901	45740182	56.19	82	55	1737
826	3095571	2573236769	107947	154928553	41576184	9	0	16.61	61.89	42524774	1770	45741952	56.26	103	49	1591
827	2813597	2576050366	109016	155037569	41576184	9	0	16.62	61.96	42524774	3648	45745600	56.31	102	83	3436
828	2535204	2578585570	98654	155136223	41576184	9	0	16.62	62.02	42524774	6527	45752127	56.36	4485	31	1984
829	2968779	2581554349	125945	155262168	41576184	9	0	16.63	62.09	42524774	18040	45770167	56.40	4316	134	13563
830	2638910	2584193259	105769	155367937	41576184	9	0	16.63	62.16	42524774	4708	45774875	56.45	101	46	4534
831	2752042	2586945301	108542	155476479	41576184	9	0	16.64	62.22	42542792	6595	45781470	56.51	182	76	6310
832	2705839	2589651140	107857	155584336	41576184	9	0	16.64	62.29	42542792	5069	45786539	56.56	102	40	4900
833	2652105	2592303245	105183	155689519	41576184	9	0	16.65	62.35	42542792	3368	45789907	56.61	49	40	3252
834	2689104	2594992349	110059	155799578	41576184	9	0	16.66	62.42	42542792	9663	45799570	56.66	207	83	9346
835	4105374	2599097723	184223	155983801	41576184	9	0	16.66	62.51	42542792	30529	45830099	56.71	902	205	29395
836	3848860	2602946583	152804	156136605	41576184	9	0	16.67	62.61	42542792	7348	45837447	56.79	5387	52	1882
837	2924269	2605870852	115632	156252237	41576184	9	0	16.68	62.68	42542792	9742	45847189	56.84	4553	46	5116
838	2701956	2608572808	107551	156359788	41576184	9	0	16.68	62.74	42542792	4985	45852174	56.89	104	43	4811
839	2626154	2611198962	102735	156462523	41576184	9	0	16.69	62.81	42586572	2568	45854742	56.95	47	40	2454
840	2683734	2613882696	106712	156569235	41576184	9	0	16.69	62.87	42586572	4970	45859712	57.00	167	43	4733
841	2600732	2616483428	101772	156671007	41576184	9	0	16.70	62.93	42586572	3018	45862730	57.05	39	34	2918
842	2541479	2619024907	99838	156770845	41576184	9	0	16.71	62.99	42586572	2821	45865551	57.10	34	31	2729
843	2593834	2621618741	100671	156871516	41576184	9	0	16.71	63.06	42586572	2230	45867781	57.16	39	34	2130
844	2593307	2624212048	100640	156972156	41576184	9	0	16.72	63.12	42586572	2206	45869987	57.21	39	34	2106
845	2590341	2626802389	100354	157072510	41576184	9	0	16.72	63.18	42586572	1953	45871940	57.26	39	34	1853
846	2614933	2629417322	102860	157175370	41576184	9	0	16.73	63.24	42586572	3759	45875699	57.32	39	34	3659
847	2593474	2632010796	100863	157276233	41576184	9	0	16.73	63.31	42595617	2329	45878028	57.37	39	34	2229
848	2539412	2634550208	99097	157375330	41576184	9	0	16.74	63.37	42595617	2360	45880388	57.42	34	31	2268
849	2590245	2637140453	100356	157475686	41576184	9	0	16.75	63.43	42595617	1947	45882335	57.48	39	34	1847
850	2682742	2639823195	102417	157578103	41576184	9	0	16.75	63.49	42595617	2826	45885161	57.53	569	61	2169
851	2604030	2642427225	100743	157678846	41576184	9	0	16.76	63.56	42595617	2323	45887484	57.58	39	34	2223
852	4010285	2646437510	134242	157813088	41576184	9	0	16.77	63.65	42595617	13633	45901117	57.66	3085	81	10440
853	2716192	2649153702	104257	157917345	41576184	9	0	16.78	63.72	42595617	2540	45903657	57.71	75	40	2398
854	2761647	2651915349	106150	158023495	41576184	9	0	16.78	63.78	42595617	4847	45908504	57.77	472	67	4281
855	2597721	2654513070	100879	158124374	41576184	9	0	16.79	63.85	42615407	2381	45910885	57.82	39	34	2281
856	2772905	2657285975	109570	158233944	41576184	9	0	16.79	63.91	42615407	4389	45915274	57.87	56	43	4263
857	2600041	2659886016	100821	158334765	41576184	9	0	16.80	63.98	42615407	2337	45917611	57.93	39	34	2237
858	4025060	2663911076	168343	158503108	41576184	9	0	16.81	64.07	42615407	7197	45924808	58.01	950	147	6073
859	4425764	2668336840	181463	158684571	41576184	9	0	16.82	64.18	42615407	14208	45939016	58.08	5037	105	9039
860	3255893	2671592733	141905	158826476	41576184	9	0	16.82	64.26	42615407	27505	45966521	58.12	315	143	27020
861	3114874	2674707607	114558	158941034	41576184	9	0	16.83	64.33	42615407	10656	45977177	58.17	4690	81	5858
862	3208734	2677916341	122680	159063714	41576184	9	0	16.84	64.41	42615407	11153	45988330	58.23	331	70	10725
863	3238002	2681154343	127788	159191502	41576184	9	0	16.84	64.49	42661565	13024	46001354	58.28	324	64	12609
864	3477850	2684632193	132417	159323919	41576184	9	0	16.85	64.57	42661565	17829	46019183	58.34	4804	61	12937
865	2899113	2687531306	114307	159438226	41576184	9	0	16.86	64.64	42661565	7141	46026324	58.39	196	100	6818
866	4501791	2692033097	203263	159641489	41576184	9	0	16.86	64.75	42661565	34082	46060406	58.45	1347	170	32538
867	3220924	2695254021	131884	159773373	42027378	10	1	16.87	64.13	42661565	17786	46078192	58.49	4799	80	12880
868	2426483	2697680504	99060	159872433	42027378	10	0	16.87	64.19	42661565	951	46079143	58.54	54	43	827
869	1297164	2698977668	60081	159932514	42027378	10	0	16.88	64.22	42661565	12994	46092137	58.56	67	34	12866
870	6230289	2705207957	173875	160106389	42027378	10	0	16.90	64.37	42661565	16652	46108789	58.67	2221	261	14143
871	3322744	2708530701	116438	160222827	42027378	10	0	16.90	64.45	42716858	5505	46114294	58.74	186	107	5185
872	3324791	2711855492	115642	160338469	42027378	10	0	16.91	64.53	42716858	6886	46121180	58.80	4646	37	2176
873	3676941	2715532433	131894	160470363	42027378	10	0	16.92	64.61	42716858	11664	46132844	58.86	273	80	11284
874	3577052	2719109485	119043	160589406	42027378	10	0	16.93	64.70	42716858	1356	46134200	58.94	149	37	1143
875	3145339	2722254824	113755	160703161	42027378	10	0	16.94	64.77	42716858	9603	46143803	59.00	4319	79	5178
876	3944087	2726198911	124343	160827504	42027378	10	0	16.95	64.87	42716858	3013	46146816	59.08	561	74	2351
877	4140176	2730339087	128511	160956015	42027378	10	0	16.96	64.97	42716858	3635	46150451	59.16	698	64	2846
878	3386572	2733725659	114467	161070482	42027378	10	0	16.97	65.05	42716858	1968	46152419	59.23	376	64	1501
879	2181871	2735907530	102728	161173210	42027378	10	0	16.97	65.10	42742802	14582	46167001	59.26	352	206	13997
880	2368903	2738276433	109326	161282536	42027378	10	0	16.98	65.15	42742802	11972	46178973	59.30	2699	80	9166
881	2128345	2740404778	88620	161371156	42027378	10	0	16.98	65.21	42742802	3097	46182070	59.34	323	64	2683
882	1998262	2742403040	84805	161455961	42027378	10	0	16.99	65.25	42742802	1524	46183594	59.38	75	52	1370
883	103771	2742506811	5489	161461450	42027378	10	0	16.99	65.26	42742802	3451	46187045	59.38	377	383	2664
884	2609883	2745116694	118996	161580446	42027378	10	0	16.99	65.32	42742802	8553	46195598	59.42	521	362	7643
885	2604083	2747720777	110574	161691020	42027378	10	0	16.99	65.38	42742802	5416	46201014	59.47	4937	37	415
886	3841145	2751561922	250521	161941541	42027378	10	0	16.99	65.47	42742802	120744	46321758	59.40	7561	3672	109484
887	1428996	2752990918	65728	162007269	42027378	10	0	16.99	65.50	42838014	6058	46327816	59.42	3920	22	2089
888	24534966	2777525884	5759807	167767076	42027378	10	0	16.56	66.09	42838014	3128572	49456388	56.16	10362	320	3117863
889	2425951	2779951835	111252	167878328	42027378	10	0	16.56	66.15	42838014	7330	49463718	56.20	3619	52	3632
890	2094701	2782046536	88297	167966625	42027378	10	0	16.56	66.20	42838014	3331	49467049	56.24	41	34	3229
891	2080076	2784126612	87350	168053975	42027378	10	0	16.57	66.25	42838014	486	49467535	56.28	83	34	342
892	2679401	2786806013	121637	168175612	42027378	10	0	16.57	66.31	42838014	13601	49481136	56.32	5080	167	8327
893	3035972	2789841985	125835	168301447	42027378	10	0	16.58	66.38	42838014	13171	49494307	56.37	4856	95	8193
894	2588081	2792430066	111997	168413444	42027378	10	0	16.58	66.44	42838014	15126	49509433	56.40	4738	72	10289
895	4011771	2796441837	126299	168539743	42027378	10	0	16.59	66.54	45752144	9911	49519344	56.47	579	98	9207
896	3534652	2799976489	121873	168661616	42027378	10	0	16.60	66.62	45752144	15368	49534712	56.53	4571	73	10697
897	5025591	2805002080	180352	168841968	42027378	10	0	16.61	66.74	45752144	40867	49575579	56.58	5099	112	35629
898	5349222	2810351302	199294	169041262	42027378	10	0	16.63	66.87	45752144	46704	49622283	56.63	437	131	46109
899	4016300	2814367602	123042	169164304	42027378	10	0	16.64	66.97	45752144	4699	49626982	56.71	257	58	4357
900	5204432	2819572034	149851	169314155	42027378	10	0	16.65	67.09	45752144	11099	49638081	56.80	5401	67	5604
901	5135992	2824708026	176653	169490808	42027378	10	0	16.67	67.21	45752144	28055	49666136	56.87	1002	94	26932
902	5090253	2829798279	150705	169641513	42027378	10	0	16.68	67.33	45752144	9962	49676098	56.96	993	67	8875
903	4814829	2834613108	140464	169781977	42027378	10	0	16.70	67.45	45883297	6540	49682638	57.05	703	67	5743
904	4802521	2839415629	132377	169914354	42027378	10	0	16.71	67.56	45883297	8900	49691538	57.14	4774	90	4009
905	3691584	2843107213	151749	170066103	42027378	10	0	16.72	67.65	45883297	29352	49720890	57.18	549	74	28702
906	3133630	2846240843	114682	170180785	42027378	10	0	16.72	67.72	45883297	14403	49735293	57.23	4456	52	9868
907	3622865	2849863708	175118	170355903	42027378	10	0	16.73	67.81	45883297	53079	49788372	57.24	4404	61	48587
908	2100650	2851964358	89929	170445832	42027378	10	0	16.73	67.86	45883297	4426	49792798	57.28	89	78	4232
909	2074577	2854038935	87278	170533110	42027378	10	0	16.74	67.91	45883297	2650	49795448	57.32	102	40	2481
910	2079549	2856118484	87368	170620478	42027378	10	0	16.74	67.96	45883297	581	49796029	57.36	92	40	422
911	2047633	2858166117	88892	170709370	42027378	10	0	16.74	68.01	46000331	9581	49805610	57.39	3584	119	5851
912	2022327	2860188444	83334	170792704	42027378	10	0	16.75	68.06	46000331	5027	49810637	57.42	4029	25	946
913	2061754	2862250198	86585	170879289	42027378	10	0	16.75	68.10	46000331	7535	49818172	57.45	4181	111	3216
914	2034867	2864285065	84045	170963334	42027378	10	0	16.75	68.15	46000331	5464	49823636	57.49	4030	25	1382
915	2064994	2866350059	87062	171050396	42027378	10	0	16.76	68.20	46000331	7271	49830907	57.52	4208	49	2987
916	2209108	2868559167	88030	171138426	42027378	10	0	16.76	68.25	46000331	5524	49836431	57.56	3586	46	1865
917	7222090	2875781257	277170	171415596	42027378	10	0	16.78	68.43	46000331	105314	49941745	57.58	3499	182	101606
918	2213146	2877994403	86180	171501776	42027378	10	0	16.78	68.48	46000331	5950	49947695	57.62	4134	37	1752
919	5204278	2883198681	133036	171634812	42027378	10	0	16.80	68.60	46156295	13748	49961443	57.71	4500	96	9125
920	4128669	2887327350	161443	171796255	42027378	10	0	16.81	68.70	46156295	40950	50002393	57.74	4374	52	36497
921	3599330	2890926680	145575	171941830	42027378	10	0	16.81	68.79	46156295	42584	50044977	57.77	4139	70	38348
922	2790038	2893716718	102828	172044658	42027378	10	0	16.82	68.85	46156295	13762	50058739	57.81	4200	40	9495
923	2241583	2895958301	86115	172130773	42027378	10	0	16.82	68.91	46156295	1595	50060334	57.85	34	28	1506
924	2311397	2898269698	97874	172228647	42027378	10	0	16.83	68.96	46156295	8749	50069083	57.89	158	61	8503
925	3358621	2901628319	106267	172334914	42027378	10	0	16.84	69.04	46156295	6987	50076070	57.94	4805	49	2106
926	3771845	2905400164	119849	172454763	42027378	10	0	16.85	69.13	46156295	3024	50079094	58.02	876	67	2054
927	3726423	2909126587	117814	172572577	42027378	10	0	16.86	69.22	46229615	6118	50085212	58.08	4861	37	1193
928	2101032	2911227619	91429	172664006	42027378	10	0	16.86	69.27	46229615	5477	50090689	58.12	135	128	5187
929	2106836	2913334455	85638	172749644	42027378	10	0	16.86	69.32	46229615	1467	50092156	58.16	99	46	1295
930	2219434	2915553889	85496	172835140	42027378	10	0	16.87	69.37	46229615	1033	50093189	58.20	67	37	902
931	2037808	2917591697	85751	172920891	42027378	10	0	16.87	69.42	46229615	2200	50095389	58.24	168	37	1968
932	2334979	2919926676	96156	173017047	42027378	10	0	16.88	69.48	46229615	14749	50110138	58.27	3644	79	10999
933	2161036	2922087712	83940	173100987	42027378	10	0	16.88	69.53	46229615	5083	50115221	58.31	4089	31	936
934	399	2922088111	120	173101107	42027378	10	0	16.88	69.53	46229615	202	50115423	58.31	29	28	118
935	2132395	2924220506	85460	173186567	42027378	10	0	16.88	69.58	46256288	4946	50120369	58.34	4074	28	817
936	2217502	2926438008	88543	173275110	42027378	10	0	16.89	69.63	46256288	4484	50124853	58.38	70	31	4356
937	2151628	2928589636	83733	173358843	42027378	10	0	16.89	69.68	46256288	4690	50129543	58.42	4084	31	548
938	417	2928590053	123	173358966	42027378	10	0	16.89	69.68	46256288	205	50129748	58.42	29	28	121
939	2156385	2930746438	84947	173443913	42027378	10	0	16.90	69.73	46256288	1591	50131339	58.46	39	28	1497
940	3723737	2934470175	126317	173570230	42027378	10	0	16.91	69.82	46256288	5902	50137241	58.53	961	70	4844
941	339	2934470514	114	173570344	42027378	10	0	16.91	69.82	46256288	197	50137438	58.53	29	28	113
942	3422496	2937893010	117099	173687443	42027378	10	0	16.91	69.90	46256288	11427	50148865	58.58	4348	160	6892
943	2127246	2940020256	84592	173772035	42027378	10	0	16.92	69.95	46277818	5644	50154509	58.62	4148	25	1444
944	2358574	2942378830	91596	173863631	42027378	10	0	16.92	70.01	46277818	8631	50163140	58.66	4190	37	4377
945	2179041	2944557871	85983	173949614	42027378	10	0	16.93	70.06	46277818	1625	50164765	58.70	30	25	1543
946	2288164	2946846035	96760	174046374	42027378	10	0	16.93	70.12	46277818	11736	50176501	58.73	2631	58	9020
947	2069714	2948915749	85736	174132110	42027378	10	0	16.93	70.17	46277818	6316	50182817	58.76	3653	74	2562
