pass	tu_ord	region_count	root_tokens	blocks_after	new_blocks	max_depth	deep_refs	root_raw	root_z1	root_z3	root_z6	changed	tok_per_reg
3	2452	5326	495	59526	319	18	173	1485	1107	1107	1107	1	0.0929
3	2453	4924	221	59845	111	18	101	663	542	545	545	1	0.0449
3	2454	3844	71	59956	28	17	45	213	210	210	210	1	0.0185
3	2455	4995	379	59984	248	19	123	1137	860	860	860	1	0.0759
3	2456	4325	101	60232	41	18	54	303	283	283	283	1	0.0234
3	2457	4958	67	60273	20	16	46	201	196	196	196	1	0.0135
3	2458	5469	155	60293	61	18	95	465	425	425	425	1	0.0283
3	2459	4601	132	60354	53	18	73	396	353	353	353	1	0.0287
3	2460	4301	62	60407	19	18	47	186	184	184	184	1	0.0144
3	2461	5342	126	60426	45	18	82	378	365	365	365	1	0.0236
3	2462	4416	158	60471	52	15	121	474	432	432	432	1	0.0358
3	2463	3573	49	60523	15	18	32	147	156	156	156	1	0.0137
3	2464	5853	319	60538	154	18	127	957	760	760	760	1	0.0545
3	2465	5142	486	60692	286	18	178	1458	1093	1093	1093	1	0.0945
3	2466	4542	112	60978	30	18	70	336	330	330	330	1	0.0247
3	2467	5664	584	61008	363	19	188	1752	1300	1300	1300	1	0.1031
3	2468	4173	126	61371	58	18	70	378	350	350	350	1	0.0302
3	2469	5460	197	61429	72	19	112	591	507	507	507	1	0.0361
3	2470	5700	209	61501	86	18	115	627	539	539	539	1	0.0367
3	2471	4788	300	61587	171	19	110	900	701	701	701	1	0.0627
3	2472	6613	828	61758	417	18	303	2484	1825	1825	1831	1	0.1252
3	2473	3680	177	62175	131	17	46	531	412	412	412	1	0.0481
3	2474	4217	140	62306	45	17	100	420	390	390	390	1	0.0332
3	2475	4132	123	62351	52	17	74	369	338	338	338	1	0.0298
3	2476	4029	193	62403	144	18	51	579	465	465	465	1	0.0479
3	2477	3451	48	62547	28	19	19	144	153	153	153	1	0.0139
3	2478	4461	124	62575	75	19	53	372	338	338	338	1	0.0278
3	2479	5348	274	62650	130	18	119	822	660	660	660	1	0.0512
3	2480	5505	138	62780	46	19	93	414	400	400	400	1	0.0251
3	2481	4280	168	62826	115	19	62	504	426	426	426	1	0.0393
3	2482	3919	55	62941	16	16	38	165	174	174	174	1	0.0140
3	2483	3938	73	62957	35	16	33	219	204	204	204	1	0.0185
3	2484	3768	43	62992	15	17	29	129	138	138	138	1	0.0114
3	2485	4269	85	63007	37	18	50	255	237	237	237	1	0.0199
3	2486	3763	33	63044	16	18	21	99	108	108	108	1	0.0088
3	2487	4153	79	63060	42	18	32	237	218	218	218	1	0.0190
3	2488	3759	29	63102	7	19	16	87	96	96	96	1	0.0077
3	2489	4392	137	63109	78	19	56	411	367	367	367	1	0.0312
3	2490	4266	80	63187	35	19	49	240	234	234	234	1	0.0188
3	2491	5324	199	63222	130	19	68	597	487	487	487	1	0.0374
3	2492	3843	57	63352	40	19	20	171	161	161	161	1	0.0148
3	2493	4098	102	63392	67	19	35	306	285	285	285	1	0.0249
3	2494	5214	162	63459	81	20	78	486	423	423	423	1	0.0311
3	2495	4600	258	63540	149	20	115	774	608	608	608	1	0.0561
3	2496	3820	121	63689	69	18	46	363	333	333	333	1	0.0317
3	2497	6386	403	63758	221	17	180	1209	953	953	953	1	0.0631
3	2498	6083	332	63979	162	19	140	996	786	786	786	1	0.0546
3	2499	4713	46	64141	6	19	36	138	147	147	147	1	0.0098
3	2500	3801	81	64147	48	18	39	243	230	230	230	1	0.0213
3	2501	4460	274	64195	187	19	81	822	640	640	640	1	0.0614
3	2502	5818	226	64382	56	17	168	678	590	590	590	1	0.0388
3	2503	3768	117	64438	52	18	62	351	340	340	340	1	0.0311
3	2504	5066	62	64490	7	17	44	186	187	187	187	1	0.0122
3	2505	5461	274	64497	169	19	112	822	657	657	657	1	0.0502
3	2506	3436	70	64666	35	19	39	210	207	207	207	1	0.0204
3	2507	6833	696	64701	351	18	265	2088	1573	1573	1573	1	0.1019
3	2508	4942	56	65052	4	17	51	168	177	177	177	1	0.0113
3	2509	5103	86	65056	15	18	68	258	255	255	255	1	0.0169
3	2510	5169	131	65071	34	18	87	393	372	372	372	1	0.0253
3	2511	5253	135	65105	50	18	92	405	377	377	377	1	0.0257
3	2512	5003	98	65155	46	19	51	294	276	276	276	1	0.0196
3	2513	6268	613	65201	441	19	171	1839	1344	1344	1344	1	0.0978
3	2514	5509	121	65642	31	19	84	363	343	343	343	1	0.0220
3	2515	4889	325	65673	146	19	138	975	765	765	765	1	0.0665
3	2516	5138	142	65819	42	19	89	426	398	398	398	1	0.0276
3	2517	5614	149	65861	37	19	99	447	423	423	423	1	0.0265
3	2518	6960	1063	65898	753	19	251	3189	2276	2279	2281	1	0.1527
3	2519	4096	127	66651	43	19	80	381	353	353	353	1	0.0310
3	2520	5363	489	66694	310	19	174	1467	1106	1109	1109	1	0.0912
3	2521	3959	73	67004	6	18	61	219	217	217	217	1	0.0184
3	2522	3979	127	67010	52	16	81	381	357	357	357	1	0.0319
3	2523	4678	288	67062	166	16	136	864	702	702	702	1	0.0616
3	2524	5077	212	67228	78	18	150	636	556	556	556	1	0.0418
3	2525	4734	369	67306	231	19	123	1107	838	838	838	1	0.0779
3	2526	3806	117	67537	70	19	53	351	322	322	322	1	0.0307
3	2527	4839	212	67607	97	15	116	636	553	553	553	1	0.0438
3	2528	6172	687	67704	527	19	149	2061	1476	1476	1476	1	0.1113
3	2529	4643	316	68231	134	19	161	948	768	768	768	1	0.0681
3	2530	3050	58	68365	28	19	23	174	170	170	170	1	0.0190
3	2531	3936	185	68393	102	19	83	555	477	477	477	1	0.0470
3	2532	4699	297	68495	175	19	124	891	734	734	734	1	0.0632
3	2533	5128	164	68670	53	19	104	492	439	439	439	1	0.0320
3	2534	3465	59	68723	25	19	31	177	181	181	181	1	0.0170
3	2535	4654	428	68748	236	19	193	1284	1010	1010	1010	1	0.0920
3	2536	3756	120	68984	64	19	49	360	326	326	326	1	0.0319
3	2537	4182	224	69048	105	20	98	672	565	565	565	1	0.0536
3	2538	4042	134	69153	65	19	67	402	376	376	376	1	0.0332
3	2539	5538	359	69218	206	20	146	1077	846	846	846	1	0.0648
3	2540	5671	490	69424	241	19	239	1470	1154	1154	1154	1	0.0864
3	2541	6610	658	69665	326	20	311	1974	1530	1530	1530	1	0.0995
3	2542	5656	323	69991	160	20	165	969	797	797	797	1	0.0571
3	2543	6440	542	70151	277	20	238	1626	1275	1276	1276	1	0.0842
3	2544	5553	270	70428	125	20	140	810	681	681	681	1	0.0486
3	2545	4440	206	70553	125	19	93	618	525	525	525	1	0.0464
3	2546	4410	229	70678	145	19	84	687	567	567	567	1	0.0519
3	2547	5284	439	70823	261	19	178	1317	1032	1032	1032	1	0.0831
3	2548	5258	304	71084	141	20	161	912	766	766	766	1	0.0578
3	2549	4035	159	71225	71	19	78	477	421	421	421	1	0.0394
3	2550	5546	238	71296	82	20	150	714	630	630	630	1	0.0429
3	2551	6671	758	71378	521	17	223	2274	1659	1659	1659	1	0.1136
3	2552	4884	179	71899	58	16	104	537	471	471	471	1	0.0367
3	2553	4781	159	71957	49	16	93	477	428	428	428	1	0.0333
3	2554	6146	467	72006	315	19	154	1401	1037	1037	1044	1	0.0760
3	2555	4876	275	72321	148	13	147	825	679	682	682	1	0.0564
3	2556	4753	164	72469	75	16	94	492	436	436	436	1	0.0345
3	2557	4838	184	72544	106	19	70	552	467	467	467	1	0.0380
3	2558	5077	156	72650	79	19	74	468	424	424	424	1	0.0307
3	2559	3777	124	72729	78	20	54	372	355	355	355	1	0.0328
3	2560	5569	331	72807	104	16	214	993	833	833	833	1	0.0594
3	2561	4372	223	72911	164	19	63	669	522	522	522	1	0.0510
3	2562	6357	870	73075	658	16	200	2610	1891	1891	1891	1	0.1369
3	2563	4428	143	73733	64	19	90	429	402	402	402	1	0.0323
3	2564	5850	320	73797	160	20	157	960	790	790	790	1	0.0547
3	2565	20758	15363	73957	15270	19	121	46089	34047	30698	30676	1	0.7401
3	2566	38686	32297	89227	31757	15	509	96891	72967	64840	64823	1	0.8348
3	2567	5542	274	120984	160	15	111	822	665	665	666	1	0.0494
3	2568	5324	221	121144	158	15	68	663	523	523	518	1	0.0415
3	2569	7286	2045	121302	1991	15	65	6135	3851	3851	3851	1	0.2807
3	2570	5659	551	123293	503	15	47	1653	1087	1069	1047	1	0.0974
3	2571	5446	322	123796	279	18	48	966	673	673	652	1	0.0591
3	2572	6308	1162	124075	1120	15	43	3486	2119	2119	2119	1	0.1842
3	2573	5208	63	125195	32	15	36	189	183	183	183	1	0.0121
3	2574	5581	414	125227	329	16	84	1242	888	888	867	1	0.0742
3	2575	5560	423	125556	393	16	27	1269	833	833	805	1	0.0761
3	2576	5227	96	125949	72	16	24	288	228	228	228	1	0.0184
3	2577	5432	182	126021	93	16	88	546	472	472	472	1	0.0335
3	2578	5397	275	126114	245	17	34	825	591	591	577	1	0.0510
3	2579	5195	58	126359	39	17	18	174	152	152	152	1	0.0112
3	2580	7099	1895	126398	1871	17	19	5685	3361	3361	3361	1	0.2669
3	2581	5412	153	128269	83	17	79	459	408	408	408	1	0.0283
3	2582	5965	610	128352	570	18	33	1830	1169	1168	1140	1	0.1023
3	2583	5791	662	128922	635	18	23	1986	1248	1248	1212	1	0.1143
3	2584	5521	334	129557	272	18	59	1002	707	707	695	1	0.0605
3	2585	5311	170	129829	157	18	14	510	373	373	367	1	0.0320
3	2586	6258	1091	129986	1074	19	14	3273	1971	1971	1971	1	0.1743
3	2587	5260	82	131060	61	19	18	246	199	199	199	1	0.0156
3	2588	6756	1588	131121	1574	19	10	4764	2852	2849	2849	1	0.2351
3	2589	5371	224	132695	213	19	8	672	449	456	443	1	0.0417
3	2590	5473	266	132908	155	19	110	798	666	670	670	1	0.0486
3	2591	7195	2047	133063	2036	19	7	6141	3678	3687	3687	1	0.2845
3	2592	5961	844	135099	775	19	71	2532	1641	1641	1592	1	0.1416
3	2593	5327	157	135874	146	19	8	471	340	340	338	1	0.0295
3	2594	5245	94	136020	84	19	7	282	210	210	210	1	0.0179
3	2595	5552	411	136104	393	19	13	1233	795	795	759	1	0.0740
3	2596	9508	4410	136497	4364	19	47	13230	8880	8874	8874	1	0.4638
3	2597	5246	103	140861	81	19	21	309	262	261	261	1	0.0196
3	2598	6036	894	140942	877	19	15	2682	1652	1594	1594	1	0.1481
3	2599	5410	273	141819	251	19	19	819	557	557	542	1	0.0505
3	2600	5205	54	142070	37	19	16	162	151	151	151	1	0.0104
3	2601	5389	59	142107	32	19	26	177	176	176	176	1	0.0109
3	2602	5415	270	142139	258	19	10	810	543	543	523	1	0.0499
3	2603	5602	402	142397	382	19	16	1206	791	791	761	1	0.0718
3	2604	5566	418	142779	409	20	9	1254	808	808	774	1	0.0751
3	2605	5202	52	143188	42	20	7	156	131	131	131	1	0.0100
3	2606	5474	324	143230	314	20	7	972	631	631	607	1	0.0592
3	2607	5295	143	143544	123	19	17	429	323	323	320	1	0.0270
3	2608	5167	18	143667	8	20	6	54	63	63	63	1	0.0035
3	2609	5209	56	143675	47	20	7	168	141	141	141	1	0.0108
3	2610	7645	2508	143722	2437	19	66	7524	4703	4705	4710	1	0.3281
3	2611	7151	1814	146159	1765	19	54	5442	3370	3376	3376	1	0.2537
3	2612	5412	300	147924	249	19	45	900	645	645	627	1	0.0554
3	2613	5842	382	148173	258	17	199	1146	906	908	899	1	0.0654
3	2614	19554	13871	148431	13742	20	121	41613	31131	28434	28426	1	0.7094
3	2615	5368	163	162173	104	20	53	489	420	420	421	1	0.0304
3	2616	4964	89	162277	4	20	84	267	277	277	277	1	0.0179
3	2617	5185	49	162281	14	19	44	147	156	156	156	1	0.0095
3	2618	2874	25	162295	0	20	21	75	84	84	84	1	0.0087
3	2619	5222	59	162295	17	19	45	177	186	186	186	1	0.0113
3	2620	5222	55	162312	15	19	42	165	174	174	174	1	0.0105
3	2621	4929	30	162327	6	19	27	90	99	99	99	1	0.0061
3	2622	5467	99	162333	45	20	60	297	294	294	294	1	0.0181
3	2623	5318	98	162378	35	20	57	294	275	275	275	1	0.0184
3	2624	4964	76	162413	14	20	71	228	230	230	230	1	0.0153
3	2625	5185	24	162427	8	20	20	72	81	81	81	1	0.0046
3	2626	2874	24	162435	7	20	20	72	81	81	81	1	0.0084
3	2627	5659	243	162442	179	20	64	729	562	562	559	1	0.0429
3	2628	5244	92	162621	51	17	84	276	262	262	262	1	0.0175
3	2629	108	17	162672	8	6	6	51	60	60	60	1	0.1574
3	2630	5031	74	162680	32	20	42	222	231	231	231	1	0.0147
3	2631	5558	138	162712	56	18	88	414	402	402	402	1	0.0248
3	2632	5439	299	162768	254	18	46	897	639	639	625	1	0.0550
3	2633	3410	144	163022	100	18	37	432	346	346	346	1	0.0422
3	2634	5410	285	163122	246	18	38	855	599	599	594	1	0.0527
3	2635	8079	2720	163368	2643	19	83	8160	5072	5073	5073	1	0.3367
3	2636	5267	70	166011	40	19	27	210	195	195	195	1	0.0133
3	2637	5970	604	166051	570	19	37	1812	1161	1161	1137	1	0.1012
3	2638	6784	1516	166621	1462	19	53	4548	2747	2747	2747	1	0.2235
3	2639	4301	506	168083	477	19	34	1518	980	978	950	1	0.1176
3	2640	5241	104	168560	84	20	18	312	243	243	243	1	0.0198
3	2641	5491	370	168644	314	20	56	1110	778	778	762	1	0.0674
3	2642	5935	768	168958	719	20	44	2304	1472	1472	1430	1	0.1294
3	2643	5848	327	169677	275	19	59	981	717	717	717	1	0.0559
3	2644	5237	127	169952	59	16	73	381	372	372	372	1	0.0243
3	2645	5241	112	170011	85	20	26	336	291	291	292	1	0.0214
3	2646	5385	257	170096	228	21	26	771	535	535	516	1	0.0477
3	2647	7800	2411	170324	2340	20	74	7233	4509	4476	4476	1	0.3091
3	2648	1037	17	172664	3	13	11	51	60	60	60	1	0.0164
3	2649	2967	86	172667	70	19	24	258	241	241	241	1	0.0290
3	2650	2641	145	172737	82	13	88	435	397	397	397	1	0.0549
3	2651	3360	117	172819	68	15	52	351	340	340	340	1	0.0348
3	2652	560	185	172887	166	11	12	555	399	399	399	1	0.3304
3	2653	510	46	173053	23	12	16	138	131	131	131	1	0.0902
3	2654	567	40	173076	17	12	17	120	121	121	121	1	0.0705
3	2655	598	60	173093	28	12	27	180	170	170	170	1	0.1003
3	2656	513	43	173121	19	12	21	129	128	128	128	1	0.0838
3	2657	622	50	173140	19	13	24	150	140	140	140	1	0.0804
3	2658	677	105	173159	68	13	26	315	275	275	275	1	0.1551
3	2659	780	149	173227	107	13	32	447	343	343	343	1	0.1910
3	2660	622	75	173334	50	13	30	225	195	195	195	1	0.1206
3	2661	517	44	173384	16	11	22	132	133	133	133	1	0.0851
3	2662	589	47	173400	24	14	17	141	135	135	135	1	0.0798
3	2663	669	164	173424	138	14	18	492	369	369	369	1	0.2451
3	2664	951	256	173562	214	14	35	768	491	491	490	1	0.2692
3	2665	659	85	173776	60	14	24	255	206	206	206	1	0.1290
3	2666	689	133	173836	109	14	24	399	318	320	320	1	0.1930
3	2667	845	123	173945	85	14	31	369	304	304	304	1	0.1456
3	2668	652	45	174030	25	14	17	135	137	139	139	1	0.0690
3	2669	475	16	174055	5	15	9	48	57	57	57	1	0.0337
3	2670	473	22	174060	15	15	8	66	75	75	75	1	0.0465
3	2671	574	77	174075	60	15	12	231	184	184	184	1	0.1341
3	2672	1138	337	174135	296	15	54	1011	711	711	711	1	0.2961
3	2673	492	23	174431	12	15	8	69	78	78	78	1	0.0467
3	2674	495	27	174443	16	15	8	81	90	90	90	1	0.0545
3	2675	4135	132	174459	37	16	106	396	406	406	406	1	0.0319
3	2676	629	343	174496	328	10	23	1029	692	692	692	1	0.5453
3	2677	1551	43	174824	10	13	29	129	130	130	130	1	0.0277
3	2678	2503	94	174834	33	13	66	282	270	270	270	1	0.0376
3	2679	2632	126	174867	63	14	64	378	341	341	341	1	0.0479
3	2680	2737	216	174930	145	13	60	648	504	504	504	1	0.0789
3	2681	2411	65	175075	14	14	43	195	185	185	185	1	0.0270
3	2682	2275	56	175089	13	14	43	168	177	177	177	1	0.0246
3	2683	2632	128	175102	81	13	38	384	317	317	317	1	0.0486
3	2684	2415	66	175183	23	14	30	198	189	189	189	1	0.0273
3	2685	2608	278	175206	229	14	47	834	605	605	605	1	0.1066
3	2686	80	9	175435	1	11	5	27	36	36	36	1	0.1125
3	2687	2442	145	175436	89	12	63	435	377	377	377	1	0.0594
3	2688	2777	100	175525	45	12	48	300	273	273	273	1	0.0360
3	2689	2450	132	175570	79	12	61	396	351	351	351	1	0.0539
3	2690	2652	217	175649	167	13	52	651	502	502	502	1	0.0818
3	2691	2584	101	175816	53	14	48	303	273	273	273	1	0.0391
3	2692	2515	80	175869	38	14	37	240	218	218	218	1	0.0318
3	2693	2425	74	175907	42	15	29	222	205	205	205	1	0.0305
3	2694	1884	75	175949	16	13	56	225	234	234	234	1	0.0398
3	2695	2276	74	175965	13	14	62	222	218	218	218	1	0.0325
3	2696	80	12	175978	5	11	3	36	45	45	45	1	0.1500
3	2697	80	9	175983	3	11	5	27	36	36	36	1	0.1125
3	2698	119	17	175986	8	9	6	51	60	60	60	1	0.1429
3	2699	1718	109	175994	47	12	61	327	319	319	319	1	0.0634
3	2700	2448	221	176041	44	12	198	663	541	541	541	1	0.0903
3	2701	72335	72045	176085	72033	13	16	216135	165828	165828	165828	1	0.9960
3	2702	3502	122	248118	33	15	89	366	361	361	361	1	0.0348
3	2703	3778	741	248151	681	12	143	2223	1512	1512	1512	1	0.1961
3	2704	122	8	248832	3	14	2	24	33	33	33	1	0.0656
3	2705	450	30	248835	3	12	21	90	99	99	99	1	0.0667
3	2706	373	16	248838	1	13	12	48	57	57	57	1	0.0429
3	2707	441	25	248839	6	14	12	75	84	84	84	1	0.0567
3	2708	472	21	248845	7	14	9	63	72	72	72	1	0.0445
3	2709	127	12	248852	4	14	3	36	45	45	45	1	0.0945
3	2710	315	32	248856	21	13	8	96	95	95	95	1	0.1016
3	2711	586	36	248877	5	13	25	108	117	117	117	1	0.0614
3	2712	455	33	248882	9	13	17	99	108	108	108	1	0.0725
3	2713	411	22	248891	3	12	14	66	75	75	75	1	0.0535
3	2714	475	39	248894	19	14	14	117	112	112	112	1	0.0821
3	2715	897	252	248913	189	14	41	756	544	544	544	1	0.2809
3	2716	653	33	249102	9	13	24	99	108	108	108	1	0.0505
3	2717	586	35	249111	14	14	24	105	114	114	114	1	0.0597
3	2718	682	68	249125	10	11	51	204	189	189	189	1	0.0997
3	2719	654	26	249135	5	14	20	78	87	87	87	1	0.0398
3	2720	656	27	249140	7	14	18	81	90	90	90	1	0.0412
3	2721	677	44	249147	28	14	18	132	131	131	131	1	0.0650
3	2722	689	48	249175	27	14	17	144	134	134	134	1	0.0697
3	2723	828	184	249202	159	14	24	552	407	407	407	1	0.2222
3	2724	690	48	249361	31	14	14	144	132	132	132	1	0.0696
3	2725	623	69	249392	45	14	17	207	175	175	175	1	0.1108
3	2726	646	67	249437	41	14	18	201	183	183	183	1	0.1037
3	2727	644	70	249478	37	14	23	210	182	182	182	1	0.1087
3	2728	736	148	249515	112	14	28	444	349	351	349	1	0.2011
3	2729	474	19	249627	2	13	13	57	66	66	66	1	0.0401
3	2730	476	46	249629	17	11	38	138	141	141	141	1	0.0966
3	2731	181	48	249646	35	10	22	144	143	143	143	1	0.2652
3	2732	885	210	249681	175	12	26	630	426	407	397	1	0.2373
3	2733	499	207	249856	195	11	7	621	419	419	419	1	0.4148
3	2734	931	187	250051	155	12	27	561	395	378	366	1	0.2009
3	2735	943	241	250206	190	12	42	723	519	522	522	1	0.2556
3	2736	5190	116	250396	34	17	75	348	339	339	339	1	0.0224
3	2737	4940	98	250430	22	17	87	294	304	304	304	1	0.0198
3	2738	5404	394	250452	212	13	210	1182	978	978	978	1	0.0729
3	2739	5038	103	250664	12	17	85	309	310	310	310	1	0.0204
3	2740	4963	103	250676	12	17	86	309	319	319	319	1	0.0208
3	2741	4957	93	250688	23	17	84	279	289	289	289	1	0.0188
3	2742	4946	82	250711	36	18	72	246	239	239	239	1	0.0166
3	2743	4983	79	250747	13	18	63	237	223	223	223	1	0.0159
3	2744	4984	69	250760	6	18	59	207	193	193	193	1	0.0138
3	2745	4974	89	250766	16	18	78	267	277	277	277	1	0.0179
3	2746	5049	64	250782	20	19	53	192	173	173	173	1	0.0127
3	2747	5051	166	250802	54	14	137	498	489	489	489	1	0.0329
3	2748	5038	75	250856	25	19	59	225	234	234	234	1	0.0149
3	2749	6	3	250881	0	3	1	9	18	18	18	1	0.5000
3	2750	5018	125	250881	31	14	97	375	385	385	385	1	0.0249
3	2751	5039	88	250912	24	14	65	264	274	274	274	1	0.0175
3	2752	4965	81	250936	21	14	59	243	240	240	240	1	0.0163
3	2753	5227	167	250957	75	15	100	501	456	456	456	1	0.0319
3	2754	5024	62	251032	10	15	51	186	188	188	188	1	0.0123
3	2755	2526	216	251042	181	14	36	648	485	488	488	1	0.0855
